review_id,product_id,fake_prob
r0026816,B086VK22QT,0.5665
r0026817,B01KIMMY6C,0.5488
r0026818,B079ZXY39Q,0.4573
r0026819,B08SJKR877,0.8814
r0026820,B01LW1QS0S,0.4006
r0026821,B01E1SW0XG,0.7574
r0026822,B01BRVADG6,0.8507
r0026823,B01BJCLNIA,0.649
r0026824,B06WD7Y361,0.254
r0026825,B0918SQ44B,0.2013
r0026826,B3KHYJA2LV,0.9736
r0026827,B01H5PL2MW,0.2546
r0026828,B01FRDH4QW,0.3875
r0026829,B06VVQZPWG,0.36
r0026830,B019QYLW84,0.2541
r0026831,B07V24CZ9T,0.2981
r0026832,BC4RSZOCM0,0.9736
r0026833,B01NB1ZBA1,0.4425
r0026834,B00B53KQDW,0.803
r0026835,B001CE31XQ,0.5519
r0026836,B00BPPIR22,0.429
r0026837,B0797HPL7W,0.5628
r0026838,BZI5G4H8X1,0.9396
r0026839,B07CKQCFVD,0.6751
r0026840,BPXC1UR6YX,0.9774
r0026841,B00RAMAHA4,0.4985
r0026842,B08CVPNQSQ,0.4194
r0026843,B08HSXQWKF,0.2784
r0026844,B001AP2J6W,0.3269
r0026845,B089YXDSCR,0.292
r0026846,B07WR2SX55,0.6015
r0026847,B07VWLH4GZ,0.5359
r0026848,B081FKT7CB,0.5795
r0026849,B00AYWUWNO,0.6577
r0026850,B074QHG3QZ,0.4826
r0026851,B081SB5KVL,0.1901
r0026852,B00PJ3B5BQ,0.5556
r0026853,B08GSKWT3P,0.4631
r0026854,BIPRDXVNL2,0.98
r0026855,B00IYLWEJW,0.4137
r0026856,B0007KX8FW,0.3718
r0026857,B07PWLQMJY,0.0557
r0026858,B075VSGH9Q,0.4766
r0026859,B0834LN8W3,0.8541
r0026860,BU7E0MG5R2,0.9629
r0026861,B082RD77G5,0.3237
r0026862,B076CQ81HH,0.5771
r0026863,B079KTYVQ4,0.5935
r0026864,B09VVQ57PT,0.3269
r0026865,B071J1MY3C,0.3194
r0026866,B000O8RL7S,0.4187
r0026867,B00EZWTMLW,0.4715
r0026868,B01ETMKWFW,0.2903
r0026869,B000V2J3ZA,0.2518
r0026870,B085BHN8Q7,0.2043
r0026871,B08KFTP5MV,0.2713
r0026872,B01BWERG6I,0.5921
r0026873,B01N1NNI81,0.2264
r0026874,B009UEV9KW,0.808
r0026875,B006GDB518,0.2606
r0026876,B01GLTUKKS,0.3406
r0026877,B0092MCQZ4,0.2385
r0026878,B01CF2W436,0.5919
r0026879,B084RF1LR5,0.1825
r0026880,B00U97SXQ2,0.2232
r0026881,B01HBJBND0,0.449
r0026882,B08TT2SF5S,0.9521
r0026883,B00ZPQB9RW,0.6617
r0026884,B078YCFZDB,0.4828
r0026885,B01CTWGBD6,0.3875
r0026886,BYI4EEJK80,0.9218
r0026887,B09H29BDKJ,0.2367
r0026888,B0856P8V8Q,0.7747
r0026889,B094771J4S,0.5148
r0026890,B00EEN2HCS,0.4395
r0026891,B01IBUFQJK,0.8143
r0026892,B00WPAQME6,0.6454
r0026893,B07PSJRRYS,0.2991
r0026894,B00R1TAN7I,0.7389
r0026895,B001LY7FRK,0.5641
r0026896,B0793RGV6C,0.4171
r0026897,B06VWPZN56,0.3222
r0026898,B071YPRG4C,0.3026
r0026899,BZDGALALM9,0.9218
r0026900,BDF0SV1FB1,0.8594
r0026901,B00KHVAOAS,0.2317
r0026902,B00L4HJX7O,0.6391
r0026903,B07F1S64GC,0.1632
r0026904,BQKO7DGOO5,0.8143
r0026905,B00EEN2HCS,0.2722
r0026906,B07Z3YZ65X,0.4239
r0026907,B4237PLS6M,0.9218
r0026908,B000JJLE9S,0.8041
r0026909,B07BJC2KVK,0.3398
r0026910,B018C0AXU6,0.5634
r0026911,B00S5LB08W,0.4693
r0026912,B01JH0T0Q8,0.6957
r0026913,B003XKGPQM,0.4402
r0026914,B07DPG8PGG,0.8459
r0026915,B087G5YPBV,0.0642
r0026916,B01CTQC9J2,0.3256
r0026917,B00VRTPUEY,0.3033
r0026918,B0BGN62HJN,0.7025
r0026919,B00OQJC77U,0.9582
r0026920,B07QYY6W2T,0.2868
r0026921,B00WT5S0PG,0.155
r0026922,B00SX18P0K,0.3778
r0026923,B075TGZJR4,0.5319
r0026924,B01HC89HPQ,0.5532
r0026925,B08NYPF2CN,0.317
r0026926,B071YSYFWZ,0.3225
r0026927,B06Y1LZY7W,0.8473
r0026928,B074KD4PX2,0.5766
r0026929,B081S85MK3,0.9582
r0026930,B07H6YGKVJ,0.2808
r0026931,B09ZK3CGD1,0.4873
r0026932,B9VDGJ6EGF,0.9236
r0026933,B07XY659KF,0.4353
r0026934,B08142NX9C,0.5004
r0026935,B07NVXN1BW,0.1599
r0026936,B08P4W6JX3,0.4693
r0026937,B0713WDNK4,0.2126
r0026938,B07CDDF4RY,0.4593
r0026939,B017OBS9J6,0.3751
r0026940,B0846TM3HL,0.5653
r0026941,B01G45HX18,0.7783
r0026942,B003ILUQPM,0.2528
r0026943,B07CPR9DZ6,0.4492
r0026944,B0092MCQZ4,0.1189
r0026945,B07JDD11LQ,0.8645
r0026946,B0895W61VJ,0.3909
r0026947,B008J1H6TK,0.2195
r0026948,B0797Q1D4B,0.1919
r0026949,B01H60T3WM,0.3601
r0026950,B01IADZPLM,0.5805
r0026951,B00A783S0O,0.3852
r0026952,B002T5NMGS,0.4781
r0026953,B08BXVLMH4,0.6395
r0026954,B07P15BQ8K,0.4542
r0026955,B01I2MU2JQ,0.8248
r0026956,B07H281V4V,0.0903
r0026957,B087P5DN6R,0.1871
r0026958,B07X9M2241,0.4838
r0026959,B0915KFBMC,0.2819
r0026960,B01LWUFWX5,0.5285
r0026961,B07DL1CWKP,0.1358
r0026962,B00GWH0VSG,0.2368
r0026963,B000A23CQM,0.4685
r0026964,B00MY6FBHA,0.4602
r0026965,BVFNM4XHU7,0.9582
r0026966,B09NBDZDJW,0.5312
r0026967,B07Y9XWMLB,0.3919
r0026968,B09M7XH98W,0.3427
r0026969,B08785CJ9Q,0.5196
r0026970,B01LBUSDEC,0.7626
r0026971,B0006O028U,0.5649
r0026972,B06X6FDYTF,0.6548
r0026973,B07QC6GX5M,0.4037
r0026974,B005FH2SOO,0.2976
r0026975,B00T417IFQ,0.7167
r0026976,B01C6QV45U,0.6333
r0026977,B07JJMYC9T,0.8097
r0026978,B0B1J13HPS,0.3542
r0026979,B01N5IDAA8,0.6751
r0026980,B01LZGL9JB,0.2587
r0026981,B09219CKNS,0.5094
r0026982,B081LMKKYH,0.3799
r0026983,BX49CRHRG9,0.943
r0026984,BDNTCU2B4D,0.98
r0026985,B06XZWDQJY,0.6242
r0026986,B086C2JGGG,0.2948
r0026987,B07SZN65KC,0.5548
r0026988,B01DE5NRY8,0.3902
r0026989,B0B3F8BY8Q,0.6972
r0026990,B01IA9EE2M,0.2711
r0026991,B001D0812A,0.3922
r0026992,B008A12F36,0.425
r0026993,B08HQMC3GJ,0.5413
r0026994,B00YI0XFUU,0.431
r0026995,B00NCBX6AK,0.2061
r0026996,B075WPZYCP,0.4743
r0026997,B08NPBQR9L,0.778
r0026998,B00N2DNLV2,0.2801
r0026999,B007IAE5WY,0.3114
r0027000,B01M7RAAI4,0.311
r0027001,B00FE90M0K,0.2834
r0027002,B001VEK1AI,0.384
r0027003,BBXJ9S2YHB,0.9015
r0027004,B07L2TYW7T,0.4339
r0027005,B01JKNAJ9E,0.3265
r0027006,B00FBFSOKC,0.6786
r0027007,B01MQF7PYV,0.3609
r0027008,B00HA1FS3Q,0.6484
r0027009,B01BNWD9BU,0.1974
r0027010,B012RK4G00,0.2713
r0027011,B08W2ZFZBT,0.2975
r0027012,B01DGWYQCG,0.8634
r0027013,B000NY66DS,0.1355
r0027014,B0711BF1D5,0.2248
r0027015,B07M6SNXMV,0.3337
r0027016,1453085815,0.578
r0027017,B0010VSH3K,0.1508
r0027018,B07DXQK8GL,0.3147
r0027019,B08S42S6BQ,0.1522
r0027020,B07Y4YZDX8,0.2753
r0027021,B076W7D7S2,0.4336
r0027022,B01FBSO9SY,0.7033
r0027023,B09444WCR1,0.3305
r0027024,B0834VZ23N,0.3488
r0027025,B01LS7JSAG,0.5626
r0027026,B07B9GWLBS,0.5917
r0027027,BG2KRW3AFC,0.9015
r0027028,B07HHCHF7Y,0.7326
r0027029,B000BOZ8UM,0.2344
r0027030,B0176WBILO,0.4756
r0027031,B095KR478X,0.2765
r0027032,B01M1LB9A3,0.3184
r0027033,B00Z5VI9MK,0.681
r0027034,B01FLWGI3O,0.9828
r0027035,BUZ1579F4Y,0.9008
r0027036,B07CKMBHN7,0.4173
r0027037,B086SZNF7Q,0.5172
r0027038,B08X9YMDX2,0.9218
r0027039,B0092MCQZ4,0.339
r0027040,B077RVN5B1,0.7055
r0027041,B0019WZHXI,0.4139
r0027042,B09FSWHZWG,0.1796
r0027043,B09BN5TYK5,0.244
r0027044,B01F8P1TI8,0.3899
r0027045,B07PGDJ85F,0.2774
r0027046,BITQKX5HPK,0.9774
r0027047,B00O2B9MUC,0.3267
r0027048,B00DTIGWV6,0.3853
r0027049,B0006B0W42,0.557
r0027050,B00YI166MI,0.3793
r0027051,B0744MPS7P,0.3004
r0027052,B01195J43I,0.2188
r0027053,B07B3QV54Q,0.5488
r0027054,B07HBQCDLH,0.2895
r0027055,B9Q0327MN1,0.9653
r0027056,B009OMF8EI,0.2709
r0027057,B08XJXXL9C,0.4816
r0027058,B0899CXFP7,0.1661
r0027059,B06Y5FRGNY,0.3334
r0027060,B07G9RZGJQ,0.4351
r0027061,BW9PG5SHA0,0.8594
r0027062,B008H5JR40,0.409
r0027063,B0885TQT63,0.6102
r0027064,B07X8Z9W22,0.2958
r0027065,B083H7G738,0.5368
r0027066,B000XRR7N8,0.2846
r0027067,BCULHFHRAY,0.98
r0027068,B07R4H7FPL,0.2196
r0027069,B09XJX6THH,0.4736
r0027070,B01H6ZM6TE,0.8876
r0027071,B07WLTMFDJ,0.6209
r0027072,B003IAJRK8,0.1249
r0027073,B07W42SS7H,0.3261
r0027074,B016OCMIR0,0.6653
r0027075,B07WSX9WQ6,0.5599
r0027076,B08RY6S25W,0.2607
r0027077,B07QWD6YLV,0.6549
r0027078,B08NWSCM1Y,0.2861
r0027079,B073SB7G8M,0.7654
r0027080,B08JVFVM4K,0.9918
r0027081,B00S7ECBNU,0.4473
r0027082,B019FT4Q06,0.413
r0027083,B0BB27MLSB,0.6483
r0027084,B09B3RVWBN,0.1243
r0027085,B00AXXHCLY,0.6123
r0027086,B8RIZDF0NK,0.9236
r0027087,B07HMTLNWH,0.3149
r0027088,B0092MCQZ4,0.249
r0027089,B0761QVCVC,0.7791
r0027090,B07GDQRXDZ,0.3355
r0027091,B01LZJYHT8,0.6113
r0027092,B00M1O521A,0.083
r0027093,B01BLQ5D1C,0.6084
r0027094,B08QN68YMB,0.2359
r0027095,B0841VD5GZ,0.3446
r0027096,B01HFZAJEE,0.5923
r0027097,B017BGJLBE,0.5728
r0027098,B088BCC6MJ,0.3912
r0027099,B08185K472,0.3474
r0027100,B003ILUQPM,0.9582
r0027101,B07F5KCFMM,0.9218
r0027102,BR7UMHJGHD,0.9666
r0027103,B07978K3ST,0.3656
r0027104,B004M8Z10K,0.3915
r0027105,B005GJ2XFA,0.6302
r0027106,B00NC550DW,0.1615
r0027107,B07VDD9V5M,0.6413
r0027108,B01KXXLNN6,0.7748
r0027109,B00GMPTETA,0.6305
r0027110,B07VKT1WRY,0.5124
r0027111,B072V1QGD3,0.196
r0027112,B00IMJJVR4,0.3465
r0027113,B084LY9WZD,0.4702
r0027114,B018T2SNE0,0.2388
r0027115,B00MFWM1YO,0.8345
r0027116,B07ZVSHZ9L,0.5194
r0027117,B075MTGSSM,0.3183
r0027118,B01N1FB7E4,0.848
r0027119,B07H281V4V,0.2034
r0027120,B01MPYAO28,0.9669
r0027121,B071WZ3SM1,0.9582
r0027122,B074PYFF9Q,0.7447
r0027123,B07DVN9NRN,0.5176
r0027124,B004M37N5G,0.4663
r0027125,B07SVL8ZGM,0.4284
r0027126,B09CFTB411,0.5069
r0027127,B089F9YNTZ,0.2726
r0027128,B00BTKW36Y,0.4353
r0027129,B009OMF8EI,0.8226
r0027130,B079L6WR5D,0.4768
r0027131,B0B2DN2MHK,0.6808
r0027132,B012V77VHE,0.5615
r0027133,B08B7VWGZW,0.1777
r0027134,B0045QGYNM,0.2557
r0027135,B07RQGQPP5,0.2028
r0027136,B00TNREDHW,0.2985
r0027137,B01FK1IUIM,0.2092
r0027138,B07MCTBWX8,0.9814
r0027139,B09H6RV7R6,0.4758
r0027140,B017XD9GP6,0.2056
r0027141,B34HZ8PJJD,0.951
r0027142,B08W4N4ZRV,0.389
r0027143,B09C6HBSDW,0.1825
r0027144,B07CWBH9WZ,0.1878
r0027145,B011PO3JC0,0.3985
r0027146,B08QYXZ1X1,0.6418
r0027147,BQVLBH11W5,0.8594
r0027148,B07CKB174D,0.2439
r0027149,BJDEE6ZJLF,0.9008
r0027150,B09ZLT6DS2,0.2587
r0027151,B07KDNK11M,0.4048
r0027152,B06Y55PSL4,0.2187
r0027153,B5DAUWQ3GJ,0.9736
r0027154,B000FEGUIW,0.3733
r0027155,B07B8XCQZW,0.1358
r0027156,B09T5L3GF2,0.4032
r0027157,B07KFXWJN9,0.2754
r0027158,B01C75SE5S,0.3289
r0027159,B00XBRCWSM,0.9762
r0027160,B071P6V9JQ,0.6665
r0027161,B67V7LZ0YD,0.98
r0027162,B074CQC2NG,0.319
r0027163,B000WBS0BS,0.0992
r0027164,B001FORJTA,0.441
r0027165,B012V77VHE,0.482
r0027166,B082YR9LCR,0.3351
r0027167,B49GBTXVUW,0.9736
r0027168,B07RS3N1XP,0.146
r0027169,B074SC93QL,0.1631
r0027170,B00GUP5T6Y,0.545
r0027171,B0171UQIUW,0.3493
r0027172,B00JAR63VO,0.4451
r0027173,B07Q3BSDC8,0.0675
r0027174,B09NVQTGX6,0.5181
r0027175,B08P26G4DM,0.5561
r0027176,B01IAEZ6ME,0.2479
r0027177,B07LGZF4YV,0.1609
r0027178,BW50JBOUMT,0.9218
r0027179,B06X3RSH4N,0.6274
r0027180,B08T9HB42P,0.6379
r0027181,B002A5OLHQ,0.6602
r0027182,B08BWY8XXL,0.366
r0027183,B07XJHBYWV,0.5835
r0027184,B8ET13UNFG,0.969
r0027185,B004CGBN0Y,0.5235
r0027186,B0042T0HLM,0.3832
r0027187,B0070Z7KME,0.5554
r0027188,B00ZT63TSK,0.5591
r0027189,B08YNCN5FL,0.6374
r0027190,B085SZHSDQ,0.249
r0027191,B01MT1RCF4,0.4192
r0027192,B00DLZ0QZA,0.8503
r0027193,B071L8ZHX8,0.1551
r0027194,B0834Q6751,0.177
r0027195,BN0HWOEWPR,0.9777
r0027196,B455289UP9,0.98
r0027197,B07C4J46JF,0.4436
r0027198,B074DQXS6J,0.5181
r0027199,B00JCAE1YU,0.9449
r0027200,B00FE90M0K,0.7464
r0027201,B07W1P97VW,0.4542
r0027202,B087R2M69S,0.5042
r0027203,B000FEF1V4,0.5436
r0027204,B07GDQPG12,0.7476
r0027205,B07ZYRRZG9,0.1362
r0027206,B07841XVDL,0.5803
r0027207,B00J3CDS7I,0.4403
r0027208,B00MZT4UEG,0.299
r0027209,B086Q4V5FZ,0.6562
r0027210,B00TD20N30,0.5437
r0027211,B091F6WZ5B,0.2823
r0027212,B07K3QD4Y7,0.437
r0027213,B08CJHC9ZV,0.7445
r0027214,BLVBCGRV51,0.9975
r0027215,BQEAX1CDEW,0.951
r0027216,B01N6Y0DV8,0.1084
r0027217,B01IYFVWAE,0.1416
r0027218,B07FSJZLH9,0.5822
r0027219,B07FR4D2LM,0.2604
r0027220,B019GM3N5Q,0.8876
r0027221,BL32Q3S9NL,0.9669
r0027222,B07JFN4PS7,0.1293
r0027223,B00VVHBO1A,0.1849
r0027224,B07X5MHRCZ,0.6311
r0027225,B07VZCV9DS,0.9008
r0027226,B07KGHTT5G,0.2099
r0027227,B08R2NTVXT,0.4933
r0027228,B01LZI7H7B,0.468
r0027229,B073R45ZHS,0.5697
r0027230,B002LAS26Q,0.2497
r0027231,B00MZT4UEG,0.2076
r0027232,B0773F5L73,0.5504
r0027233,B07ZHN3QTG,0.4531
r0027234,B00CW2K72A,0.3958
r0027235,B07C2MCWDJ,0.3696
r0027236,B094QK5NSZ,0.8329
r0027237,B000NHZSKC,0.1472
r0027238,B003H3O02G,0.2888
r0027239,BF1QD9MWUJ,0.943
r0027240,B08F4Z3SS1,0.4786
r0027241,B07JM2DZV1,0.2696
r0027242,B076H86TR5,0.8781
r0027243,B08HWH55LX,0.2303
r0027244,B09L689DGY,0.3986
r0027245,BYR71K3KXN,0.9396
r0027246,B089K8TRST,0.9233
r0027247,B07H6BMQ74,0.7961
r0027248,B07VRBN6FJ,0.5252
r0027249,B09X1DCBGC,0.4019
r0027250,B07SK21KZS,0.294
r0027251,BT7HG0ZLP4,0.98
r0027252,B00AJOJ0GW,0.323
r0027253,B07T1XBZ56,0.4314
r0027254,B000EPUQKK,0.3835
r0027255,B07NS471MP,0.1551
r0027256,B077518T6K,0.3602
r0027257,B000X20Y4C,0.2741
r0027258,B00H37H8TE,0.2071
r0027259,B07Y9R63NG,0.5805
r0027260,B00VSTFGFG,0.3076
r0027261,B07QKHC83R,0.3955
r0027262,B0892CVXGT,0.7204
r0027263,B07R12YL5X,0.4532
r0027264,B07CZSFHZM,0.5044
r0027265,B079VHXK9R,0.4975
r0027266,BO1X1UQEDL,0.9774
r0027267,B01195J43I,0.4734
r0027268,B08QYNB38L,0.4907
r0027269,B08HV3BL5S,0.1252
r0027270,B017DMH23A,0.4358
r0027271,BBPVHBJ32B,0.9774
r0027272,B00JJV2XL0,0.4928
r0027273,B0BNK779K1,0.4825
r0027274,B019GEXWZK,0.0588
r0027275,B07KWH37GX,0.4009
r0027276,B07YZKMQW5,0.4202
r0027277,B086DJBN1T,0.2306
r0027278,B005B0ZCTI,0.2394
r0027279,B08GBP2XKL,0.6139
r0027280,B0749FXL1T,0.598
r0027281,B0885XD4F2,0.3469
r0027282,B07S9T7CKD,0.3066
r0027283,B00DT4757A,0.5287
r0027284,B014P8G0SS,0.4997
r0027285,B01MR5HRLY,0.4367
r0027286,B0772SHLCB,0.306
r0027287,BCN1YQL2BX,0.9774
r0027288,B07FZ5HZLM,0.5181
r0027289,B06W56GY6Y,0.3237
r0027290,B017WGYOO2,0.9091
r0027291,B000GJ01MW,0.32
r0027292,BO50I7HDLM,0.969
r0027293,B00DPNKDR4,0.4394
r0027294,B074J7NZ7R,0.2683
r0027295,B07X4FHMQW,0.3218
r0027296,B01D0Y9148,0.4312
r0027297,B015GJJXZC,0.1691
r0027298,B07H381JQV,0.4022
r0027299,B08NJ56F9C,0.1549
r0027300,B006YCVLZQ,0.8913
r0027301,B07H6YGKVJ,0.372
r0027302,B008TGSAFE,0.5751
r0027303,B00FQD0LNW,0.5625
r0027304,BN9OVZ5VPH,0.943
r0027305,B08QJ818ZJ,0.6911
r0027306,B00IPS8E70,0.4731
r0027307,B01I066QWG,0.4329
r0027308,B0939X7G8P,0.1938
r0027309,B075ZH5Z9F,0.4922
r0027310,B071XX8T2N,0.6371
r0027311,B081J8D1YP,0.621
r0027312,B00901PL2C,0.2603
r0027313,B07S4G5B5B,0.122
r0027314,B007GQLXJI,0.159
r0027315,BZ9XD1VDAT,0.951
r0027316,B07WPB4PP6,0.6198
r0027317,B071P6V9JQ,0.9966
r0027318,B07PQSLYX5,0.2488
r0027319,BPWKARY5S3,0.98
r0027320,B014X61YTM,0.5989
r0027321,B01800LTG0,0.5221
r0027322,B07FSRGH9B,0.3515
r0027323,B00GUN0RSQ,0.4661
r0027324,B0834MPJQ2,0.4757
r0027325,B0171UQIUW,0.3019
r0027326,B08YBX2771,0.391
r0027327,B0001HYKBC,0.5521
r0027328,B78FBDSQ6A,0.98
r0027329,B075MTGSSM,0.5408
r0027330,B01DUYNJL4,0.6799
r0027331,B08VHSHDD2,0.3641
r0027332,B073646RZF,0.2584
r0027333,B088D29XYP,0.1329
r0027334,B07T2L6JQR,0.3499
r0027335,B089SNM3XP,0.7048
r0027336,B07DPKZPRH,0.2513
r0027337,B08X6TB5S2,0.4861
r0027338,B07BF4T557,0.8826
r0027339,B07Q9516Z2,0.2629
r0027340,B01LXLVB5Q,0.5886
r0027341,B074NDQ4H3,0.6057
r0027342,B09BHRNVF3,0.415
r0027343,B077C2HZCL,0.3394
r0027344,B000GBICYE,0.3335
r0027345,B00QU6OEYG,0.3248
r0027346,B0743FM52J,0.5181
r0027347,B00V913AXS,0.527
r0027348,B09GW7P8Z6,0.6131
r0027349,B07RJLJF63,0.4653
r0027350,B06XKWVGQZ,0.8289
r0027351,B07PVJ616G,0.8529
r0027352,B06XJRR45Y,0.224
r0027353,B092YXPBB8,0.1586
r0027354,B00279LKBK,0.6171
r0027355,B00K8ODW6M,0.2992
r0027356,B07BS2BSVJ,0.3951
r0027357,B00YQTQ9I8,0.3743
r0027358,B07XKY3N9B,0.5012
r0027359,B099BLC99J,0.46
r0027360,B00NQ2CCOQ,0.544
r0027361,B07CXHL7Y7,0.196
r0027362,B01I7OUB0Y,0.3323
r0027363,B00WUPUYCC,0.4326
r0027364,B0131C3IES,0.3269
r0027365,B00AX3YNPC,0.6366
r0027366,B00GF3ZEMK,0.278
r0027367,B0093QQTZ2,0.0659
r0027368,B00NV6VGY4,0.1745
r0027369,B07SM15BH1,0.6906
r0027370,B00S9989AC,0.5449
r0027371,B00NPF64L6,0.7545
r0027372,B007MXK11G,0.4521
r0027373,B085KXJGHJ,0.1898
r0027374,B078JRS4LJ,0.3554
r0027375,B074TG7CVH,0.8594
r0027376,B01BER9Y86,0.5513
r0027377,B01FFTDYIU,0.1831
r0027378,B00KAI4QIO,0.2781
r0027379,B086YTJBMY,0.9582
r0027380,B01LW8G23J,0.5732
r0027381,B075FSZZNX,0.3204
r0027382,B000A23CQM,0.5041
r0027383,B019KVXL96,0.6635
r0027384,B08XYNKZ3Z,0.3389
r0027385,B01FHPHF9Q,0.3651
r0027386,B2EB1OHIV0,0.98
r0027387,B00784R48M,0.5484
r0027388,B00Q970V5W,0.4481
r0027389,B08DKHNY8W,0.1564
r0027390,B07X84M5DQ,0.8853
r0027391,BINIWWN2UI,0.9736
r0027392,B00TUEWUAK,0.3757
r0027393,BW0LEYNJEH,0.9582
r0027394,B09BT72XJ8,0.2005
r0027395,B01FLXSV60,0.5801
r0027396,B08R5DJGZQ,0.404
r0027397,B01NBDIL1S,0.1446
r0027398,B06XCR713W,0.4287
r0027399,B0002M5JNY,0.559
r0027400,B07TJBBF8D,0.2828
r0027401,B01MD1LIF9,0.1826
r0027402,B083GCFLB2,0.2972
r0027403,B01KBJXJLQ,0.7812
r0027404,B000GCNE2I,0.3444
r0027405,B081WY922M,0.6598
r0027406,B086MJX2BH,0.8241
r0027407,B07RM444B6,0.7224
r0027408,B01KIM83IA,0.202
r0027409,B00ANSD2LI,0.3689
r0027410,BL6IMR49PU,0.943
r0027411,B5DKSQCAEK,0.9236
r0027412,B0BRT6CYBM,0.2025
r0027413,B07K3TTJSW,0.1434
r0027414,B07YFWS1Y3,0.165
r0027415,B8JOTXIJRJ,0.8594
r0027416,B085KXJGHJ,0.7412
r0027417,B07Y2G133N,0.2998
r0027418,B08D98J3XH,0.2561
r0027419,B01KT7BRNC,0.3881
r0027420,B07D5HV6CD,0.4142
r0027421,B000PKNPES,0.4709
r0027422,B014QM0W7I,0.4254
r0027423,B07QYY6W2T,0.3997
r0027424,B00KBYQDI8,0.3549
r0027425,B08P8PV5FJ,0.4502
r0027426,B0BCH9YBWS,0.4189
r0027427,B07FPV6J65,0.5496
r0027428,B0B5PC41SY,0.4989
r0027429,BP6QKEEVAU,0.9777
r0027430,B0190JGPZA,0.1915
r0027431,B01N8SM6CX,0.2465
r0027432,B00DNK5FM2,0.7747
r0027433,B08HDFYXY1,0.7454
r0027434,B06XK5RJMR,0.785
r0027435,B07PK5FN56,0.375
r0027436,B00L4HJX7O,0.3857
r0027437,B07YTXD8JB,0.2253
r0027438,B09DYL2V3R,0.2395
r0027439,B007XVU91E,0.736
r0027440,B0092MCQZ4,0.4411
r0027441,B07ZH3JRSW,0.2087
r0027442,B083QL6BQK,0.1704
r0027443,B00A967Q3O,0.5181
r0027444,B07KR8DL1T,0.5
r0027445,BWYJ5X0FCM,0.9629
r0027446,B08DHV64TW,0.21
r0027447,B07V2RWFR3,0.4577
r0027448,BPA3ADASWN,0.959
r0027449,B014428LS2,0.7531
r0027450,B087T98YJR,0.7437
r0027451,B0BFWBKRSG,0.265
r0027452,B07BL5QC95,0.3259
r0027453,B083NNHR35,0.3513
r0027454,BQ4ZRPHN58,0.9396
r0027455,B005N7YHYU,0.8595
r0027456,B8BA9N9GVD,0.8876
r0027457,BY6OKBSQF7,0.9736
r0027458,B00XYMCZRC,0.3631
r0027459,B01M5BE06C,0.7678
r0027460,B071YZ2J6S,0.2464
r0027461,B088838886,0.1416
r0027462,B07JQJS9F3,0.6891
r0027463,B01G45HX18,0.3096
r0027464,B096RCNF74,0.2847
r0027465,B0B9XL6XZ4,0.2982
r0027466,B07H6PN297,0.8763
r0027467,B08HLKSY7Y,0.2768
r0027468,B00BRXPNFG,0.3632
r0027469,B073W4WNTM,0.9582
r0027470,B07P5XWW7M,0.4366
r0027471,B07WZL3C5S,0.2489
r0027472,B00CQ16CT4,0.6833
r0027473,B0846VKCJQ,0.4384
r0027474,B0791LZNK9,0.2543
r0027475,B00UOLBPZE,0.4428
r0027476,B0732SGQ7M,0.8178
r0027477,B8Z6NTSK4M,0.9015
r0027478,B08RDT9SNK,0.7014
r0027479,B07P1FKZM4,0.4712
r0027480,B07B8QZ65Y,0.1468
r0027481,B9SDM10DVS,0.969
r0027482,B07FN4M45L,0.3944
r0027483,BB3V2N11BD,0.943
r0027484,B000PKNPES,0.3977
r0027485,B08NZF6FWS,0.6794
r0027486,B01LW6TBP4,0.4077
r0027487,B005F11WP6,0.8249
r0027488,B08XYWC88W,0.5281
r0027489,B07YR4JLN3,0.3784
r0027490,B00Q1BNG6C,0.6035
r0027491,B4E9I88WT0,0.943
r0027492,B3PUCJW4RV,0.9669
r0027493,B013PRX95W,0.2095
r0027494,B01M7YUZJO,0.9186
r0027495,B08GWKTYL2,0.2244
r0027496,B00EEN2HCS,0.2682
r0027497,B001VEERLM,0.4963
r0027498,B07DMD8M5T,0.3746
r0027499,B00GXI52FG,0.1656
r0027500,B003VC6V7K,0.6992
r0027501,B1JXC613L3,0.8143
r0027502,B081VTH8G4,0.7438
r0027503,B071FQHTPF,0.8041
r0027504,B017WL4EQ0,0.3582
r0027505,B8V94OHL86,0.969
r0027506,B01FSMJW7Q,0.5107
r0027507,B07TVN6GZ8,0.4835
r0027508,B074TCHT5B,0.3946
r0027509,B074XKBR2Q,0.6682
r0027510,B097MXZ889,0.6685
r0027511,B098F3314C,0.146
r0027512,B082FB7X9Y,0.7912
r0027513,B09V531KGS,0.2801
r0027514,B075BSW8T6,0.4159
r0027515,B07R7S93V1,0.2936
r0027516,B0BNWXRQ18,0.7309
r0027517,B013ZLMYB8,0.7662
r0027518,B072ZXXWT6,0.212
r0027519,B07K8MR642,0.5267
r0027520,B01FK1IUIM,0.5315
r0027521,B07QNXT75B,0.1125
r0027522,B00SWEOSI6,0.719
r0027523,B00A3Z3UFO,0.2944
r0027524,B07DJ9K4J7,0.3183
r0027525,B001F8RVGM,0.3245
r0027526,B00TP79D7A,0.7282
r0027527,BVB3YGKTQ4,0.9629
r0027528,B07GZXBD4P,0.7764
r0027529,B001ET7HJI,0.2066
r0027530,B08NJ5T4VY,0.2035
r0027531,B08R5DJGZQ,0.917
r0027532,B000MT1GHA,0.2245
